#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#
#### CLOC (CUSTOMIZABLE LOCALISATION) ####
#
CHRONICLE_BECAME_KSHATRIYA;[Root.GetTitledFirstNameWithNick] ascended to become [EMF_SoldierCaste_Name], claiming new prestige for [Root.GetHerHis] dynasty among [Root.Religion.GetName] rulers.;[Root.Get_only_Le_Title][Root.GetTitledFirstNameWithNick] a accédé à devenir [EMF_SoldierCaste_Name], revendiquant du prestige pour sa dynastie auprès des dirigeants [Root.GetReligionMascPl].;[Root.GetTitledFirstNameWithNick] stieg in die [EMF_SoldierCaste_Name] auf und erwirbt dadurch für [Root.GetHerHis]e Dynastie unter den [Root.Religion.GetName]en Herrschern weiteres Ansehen.;;[Root.GetTitledFirstNameWithNick] ascendió para convertirse en [EMF_SoldierCaste_Name], reivindicando nuevo prestigio para la dinastía [Root.GetHerHis] entre los gobernantes [Root.Religion.GetName].;;;;;;;;;x
CHRONICLE_BECAME_VAISHYA;[Root.GetTitledFirstNameWithNick] ascended to become [EMF_StewardCaste_Name], claiming new prestige for [Root.GetHerHis] dynasty among [Root.Religion.GetName] rulers.;[Root.Get_only_Le_Title][Root.GetTitledFirstNameWithNick] a accédé à devenir [EMF_StewardCaste_Name], revendiquant du prestige pour sa dynastie auprès des dirigeants [Root.GetReligionMascPl].;[Root.GetTitledFirstNameWithNick] stieg in die [EMF_StewardCaste_Name] auf und erwirbt dadurch für [Root.GetHerHis]e Dynastie unter den [Root.Religion.GetName]en Herrschern weiteres Ansehen.;;[Root.GetTitledFirstNameWithNick] ascendió para convertirse en [EMF_StewardCaste_Name], reivindicando nuevo prestigio para la dinastía [Root.GetHerHis] entre los gobernantes [Root.Religion.GetName].;;;;;;;;;x
#
##### DECISIONS #####
#
accuse_as_kafir;Accuse Kafir;;;;;;;;;;;;;x
accuse_as_kafir_desc;Accuse your liege, §Y[Root.GetBestName]§!, of being kafir, and thus a decadent [Root.GetManWoman] in violation of [From.Religion.GetHighGodName]'s laws.;;;;;;;;;;;;;x
ai_become_monk;Become Monk;;;;;;;;;;;;;x
ai_become_monk_desc;Become Monk;;;;;;;;;;;;;x
ai_desert_father_title_lose;Stop Being Desert Father;;;;;;;;;;;;;x
ai_desert_father_title_lose_desc;Stop Being Desert Father;;;;;;;;;;;;;x
ai_monk_title_gain;Become Monk;;;;;;;;;;;;;x
ai_monk_title_gain_desc;Become Monk;;;;;;;;;;;;;x
ai_monk_title_lose;Stop Being Monk;;;;;;;;;;;;;x
ai_monk_title_lose_desc;Stop Being Monk;;;;;;;;;;;;;x
appoint_lollard_primate;Appoint [lollard.GetName] [d_lollard.GetRulerTitle];;;;;;;;;;;;;x
appoint_lollard_primate_desc;A [lollard.GetName] ruler of high enough rank and esteem could gather the political will to elect a member of the [lollard.GetName] clergy as the leader of the faith. It would be a huge step forward in legitimizing the [lollard.GetName] faith as a true religion of its own, rather than simply a [catholic.GetName] upstart.;;;;;;;;;;;;;x
appoint_messalian_patriarch;Appoint [messalian.GetName] [d_messalian.GetRulerTitle];;;;;;;;;;;;;x
appoint_messalian_patriarch_desc;The Bishopric of Antioch is considered to be the highest title within the [messalian.GetName] hierarchy, and the bishop who holds it can be effectively annointed as the head of the entire [messalian.GetName] faith -- provided he or she has the backing of a sufficiently powerful [messalian.GetName] ruler, of course.;;;;;;;;;;;;;x
become_muslim_mystic;Become [muslim.GetGroupName] Mystic;;;;;;;;;;;;;x
become_muslim_mystic_desc;While [christian.GetGroupName]s regard [muslim.GetGroupName] mysticism as sorcery or even worse, those esoteric scholars who attempt to study [Root.Religion.GetScriptureName] and penetrate its many mysteries are well-regarded and welcome in almost every court. Many have dedicated their entire lives to such study, even to the detriment of their own health.;;;;;;;;;;;;;x
become_muslim_poet;Become [muslim.GetGroupName] Poet;;;;;;;;;;;;;x
become_muslim_poet_desc;It is considered a noble achievement in [muslim.GetGroupName] society to pen [muslim.GetGroupName] poetry. Indeed, the greatest [muslim.GetGroupName] poets are counted as heroes equal to those of military generals and great scholars.;;;;;;;;;;;;;x
become_paulician_patriarch;Become [paulician.GetName] [d_paulician.GetRulerTitle];;;;;;;;;;;;;x
become_paulician_patriarch_desc;Only one who possesses sufficient prestige and [paulician.GetPietyName] can declare themselves leader of all [paulician.GetName] faithful, and that one will lead them against the rest of the heathens in this world.;;;;;;;;;;;;;x
become_waldensian_primate;Become [waldensian.GetName] [d_waldensian.GetRulerTitle];;;;;;;;;;;;;x
become_waldensian_primate_desc;Only one who possesses sufficient prestige and [waldensian.GetPietyName] can declare themselves leader of all [waldensian.GetName] faithful, and thus create a new church as an offshoot of the [waldensian.ParentReligion.GetName] faith rather than continuing an attempt to reform the old faith -- something which is an almost impossible task.;;;;;;;;;;;;;x
begin_formalize_bogomilist_church;Begin Formalization of the [bogomilist.GetName] Faith;;;;;;;;;;;;;x
begin_formalize_bogomilist_church_desc;The formalization of the [bogomilist.GetName] faith into a structured organization supported by the state will take a great deal of work. It can be done slowly over time, or more quickly provided you have both the respect and [bogomilist.GetPietyName]. Either way, there are likely to be repercussions from those of the faithful who resist such changes.;;;;;;;;;;;;;x
bogomilist_join_theocracy;Join Theocracy;;;;;;;;;;;;;x
bogomilist_join_theocracy_desc;Join Theocracy;;;;;;;;;;;;;x
bogomilist_quit_theocracy;Quit Theocracy;;;;;;;;;;;;;x
bogomilist_quit_theocracy_desc;Quit Theocracy;;;;;;;;;;;;;x
byz_suppress_paulicians;Suppress the [paulician.GetName]s;;;;;;;;;;;;;x
byz_suppress_paulicians_desc;The [paulician.GetName]s are becoming too much of a problem in the [Root.PrimaryTitle.GetFullName]. It is time to deal with them once and for all.;;;;;;;;;;;;;x
cathar_adoption;Adopt an Heir;;;;;;;;;;;;;x
cathar_adoption_desc;For many of the [Root.Religion.GetName] faith, heirs cannot be acquired in the normal fashion. Thus it is quite acceptable for a ruler to adopt an orphaned [Root.Religion.GetName] child and raise it as their own—an act of generosity, if you will, towards someone who in any other circumstance would have few chances at a meaningful life.;;;;;;;;;;;;;x
cathar_consolamentum;Consolamentum;;;;;;;;;;;;;x
cathar_consolamentum_desc;The only sacrament of the [Root.Religion.GetName] faith, the Consolamentum represented a purification of the faithful from sins gained throughout their life. Once the ritual baptism had occurred, the faithful [Root.Religion.GetName] would be considered 'Perfect' and be expected to live a life of celibacy -- as well as to spread the [Root.Religion.GetName] faith further. Most did not receive Consolamentum until their deathbeds, but the zealous would take the sacrament much earlier.;;;;;;;;;;;;;x
claim_imamah;Claim [d_ismaili.GetRulerTitle];;;;;;;;;;;;;x
claim_imamah_desc;The descendants of Fatimah, daughter of Muhammad, hold a special place amongst those of the [ismaili.GetName] faith -- the head of the dynasty is considered the [d_ismaili.GetRulerTitle], and primary claimant to the [d_ismaili.GetFullName]. With no clear [d_ismaili.GetRulerTitle] currently existing, it falls on the head of the Fatimid dynasty to step forward and assume the responsibility.;;;;;;;;;;;;;x
church_of_st_bogomil;Build the [Root.GetHouseOfWorshipCap] of St. Bogomil;;;;;;;;;;;;;x
church_of_st_bogomil_desc;Surely a faith which has come as far as the [bogomilist.GetName] one deserves a [Root.GetHouseOfWorship] to rival those of St. Peter's Basilica and the Hagia Sophia?;;;;;;;;;;;;;x
church_of_st_bogomil_swmh;Build the [Root.GetHouseOfWorshipCap] of St. Bogomil;;;;;;;;;;;;;x
church_of_st_bogomil_swmh_desc;Surely a faith which has come as far as the [bogomilist.GetName] one deserves a [Root.GetHouseOfWorship] to rival those of St. Peter's Basilica and the Hagia Sophia?;;;;;;;;;;;;;x
create_bogomilist_patriarch;Create [bogomilist.GetName] [d_bogomilist.GetRulerTitle];;;;;;;;;;;;;x
create_bogomilist_patriarch_desc;Annointing a [bogomilist.GetName] [d_bogomilist.GetRulerTitle] will mean true respect for the [bogomilist.GetName] faith as an independent religion, no longer treated as a heresy of [bogomilist.ParentReligion.GetName]. It will also stabilize the religion and mean that other benefits, such as claims and divorces, can now be provided by the [d_bogomilist.GetRulerTitle].;;;;;;;;;;;;;x
create_cathar_papacy;Create the [d_cathar.GetFullName];;;;;;;;;;;;;x
create_cathar_papacy_desc;A truly great ruler, dedicated to the cause of the [cathar.GetName]s and a true Perfectus, might be able to raise up a member of the faithful as a [d_cathar.GetRulerTitle]: a leader for the faithful everywhere, and able to direct his or her religion to spread throughout the known world.;;;;;;;;;;;;;x
declare_as_kafir;Declare Kafir;;;;;;;;;;;;;x
declare_as_kafir_desc;Declare §Y[Root.GetBestName]§! to be §Ykafir§!, an apostate in violation of [From.Religion.GetHighGodName]'s laws.;;;;;;;;;;;;;x
declare_religious_emancipation;Declare [Root.Religion.GetName] Emancipation;;;;;;;;;;;;;x
declare_religious_emancipation_desc;The [Root.Religion.GetName] faith is considered a heresy, but perhaps that need not be the case. With an officially-ordained head of our religion and a [Root.Religion.GetName] champion of sufficient esteem to sponsor a place for negotiations to take place, perhaps we could divorce ourselves from heresy and be treated as an offshoot from our parent religion instead... if they will let us go without a fight, that is. Doing so means giving up on any hope of supplanting them as the 'official' faith, but is that what we really want?;;;;;;;;;;;;;x
donate_money_to_army_of_light;Donate money to the [d_army_light.GetName];;;;;;;;;;;;;x
donate_money_to_army_of_light_desc;I can donate money to the [d_army_light.GetName] in exchange for [Root.Religion.GetPietyName] and lifelong respect from the [manichean.GetName] Church.;;;;;;;;;;;;;x
donate_money_to_army_of_lucifer;Donate money to the [d_army_lucifer.GetName];;;;;;;;;;;;;x
donate_money_to_army_of_lucifer_desc;I can donate money to the [d_army_lucifer.GetName] in exchange for [Root.Religion.GetPietyName] and lifelong respect from the [messalian.GetName] faithful.;;;;;;;;;;;;;x
donate_money_to_knights_of_saint_mark;Donate money to the [d_knights_saint_mark.GetName];;;;;;;;;;;;;x
donate_money_to_knights_of_saint_mark_desc;I can donate money to the [d_knights_saint_mark.GetName] in exchange for [Root.Religion.GetPietyName] and lifelong respect from the [miaphysite.GetName] Church.;;;;;;;;;;;;;x
donate_money_to_order_of_saint_blaise;Donate money to the [d_saint_blaise.GetName];;;;;;;;;;;;;x
donate_money_to_order_of_saint_blaise_desc;I can donate money to the [d_saint_blaise.GetName] in exchange for [Root.Religion.GetPietyName] and lifelong respect from the [apostolic.GetName] Church.;;;;;;;;;;;;;x
druze_pact_of_time;The Pact of Time;;;;;;;;;;;;;x
druze_pact_of_time_desc;The coming of age ceremony for all [druze.GetName] adults, in it the [druze.GetName] signs the Charter known as the Mithaq Walley El-Zaman -- the 'Pact of Time Custodian'. The Charter embodies all human souls after death, allowing for their reincarnation in the next life.;;;;;;;;;;;;;x
emf_ai_wrong_religion_liege;Fix AI RelHead or HO with Wrong-Religion Liege;;;;;;;;;;;;;x
emf_ai_wrong_religion_liege_desc;This maintenance decision is for the AI only.;;;;;;;;;;;;;x
emf_ctt_bogomilist_organized;The [bogomilist.GetName] Faith has been organized.;;;;;;;;;;;;;x
emf_ctt_bogomilist_formalized;The [bogomilist.GetName] Faith has been formalized.;;;;;;;;;;;;;x
emf_renounce_antipope;Renounce Antipope;;;;;;;;;;;;;x
emf_renounce_antipope_desc;I can renounce the Anti-Papacy of [Root.RelHead.GetTitledFirstName] in the [Root.PrimaryTitle.GetFullName], putting an end to it and honoring the true leader of the [Root.Religion.GetName] Faith.;;;;;;;;;;;;;x
expel_army_of_light;Expel the [d_army_light.GetName];;;;;;;;;;;;;x
expel_army_of_light_desc;I can drive the [d_army_light.GetName] from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;;;;;;x
expel_army_of_lucifer;Expel the [d_army_lucifer.GetName];;;;;;;;;;;;;x
expel_army_of_lucifer_desc;I can drive the [d_army_lucifer.GetName] from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;;;;;;x
expel_knights_of_saint_mark;Expel the [d_knights_saint_mark.GetName];;;;;;;;;;;;;x
expel_knights_of_saint_mark_desc;I can drive the [d_knights_saint_mark.GetName] from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;;;;;;x
expel_order_of_saint_blaise;Expel the [d_saint_blaise.GetName];;;;;;;;;;;;;x
expel_order_of_saint_blaise_desc;I can drive the [d_saint_blaise.GetName] from my realm and seize their castles. However, it is a very impious thing to do...;;;;;;;;;;;;;x
force_formalize_bogomilist_church;Force [bogomilist.GetName] Formalization;;;;;;;;;;;;;x
force_formalize_bogomilist_church_desc;A leader of enough [bogomilist.GetPietyName] and standing could force a formalization of the [bogomilist.GetName] faith far more quickly than would otherwise be possible. This will mean any repercussions from the faithful will happen immediately, but so will the reforms.;;;;;;;;;;;;;x
formalize_bogomilist_church;Formalize the [bogomilist.GetName] Faith;;;;;;;;;;;;;x
formalize_bogomilist_church_desc;Enough work has been done to organize the [bogomilist.GetName] faith for it to now be considered to have a structure of its own. Note that this will mean that feudal lords will no longer be able to hold [Root.GetHouseOfWorship], and that [Root.GetHouseOfWorship] holders will be considered [bogomilist.GetName] bishops as elsewhere in the [bogomilist.GetGroupName] world.;;;;;;;;;;;;;x
hurufi_omens;Search for Omens;;;;;;;;;;;;;x
hurufi_omens_desc;Study [Root.Religion.GetScriptureName] in search of hidden truths about the future. Beware, for the omens could be good or bad, and the resulting effect on your mind could be devastating.;;;;;;;;;;;;;x
hurufi_study1;Study the Mysteries of the [Root.Religion.GetScriptureNameCap];;;;;;;;;;;;;x
hurufi_study1_desc;Scholarship and mysticism represent the highest levels of Muslim faith and achievement. A scholar should spend their life poring over [Root.Religion.GetScriptureName], unlocking its secrets and advancing their understanding of the universe -- even if doing so represents possible hazards such as blindness, insanity, or worse. Such risk is the price one must pay for enlightenment.;;;;;;;;;;;;;x
hurufi_study2;Study the Mysteries of [Root.Religion.GetScriptureNameCap];;;;;;;;;;;;;x
hurufi_study2_desc;Scholarship and mysticism represent the highest levels of Muslim faith and achievement. A scholar should spend their life poring over [Root.Religion.GetScriptureName], unlocking its secrets and advancing their understanding of the universe -- even if doing so represents possible hazards such as blindness, insanity, or worse. Such risk is the price one must pay for enlightenment.;;;;;;;;;;;;;x
hurufi_study3;Study the Mysteries of [Root.Religion.GetScriptureNameCap];;;;;;;;;;;;;x
hurufi_study3_desc;Scholarship and mysticism represent the highest levels of Muslim faith and achievement. A scholar should spend their life poring over [Root.Religion.GetScriptureName], unlocking its secrets and advancing their understanding of the universe -- even if doing so represents possible hazards such as blindness, insanity, or worse. Such risk is the price one must pay for enlightenment.;;;;;;;;;;;;;x
hurufi_write_epic_poem;Write An Epic Poem;;;;;;;;;;;;;x
hurufi_write_epic_poem_desc;The pinnacle of achievement for a true poet would be to write an epic Islamic poem -- something that would ensure your fame for all eternity. Whether you could complete it in your lifetime is difficult to say, as certainly it will take many years to finish, but if you do...?;;;;;;;;;;;;;x
kafir_clear_gluttonous;Remove Gluttony;;;;;;;;;;;;;x
kafir_clear_gluttonous_desc;While it will not be easy, the only way to restore your good name amongst your fellow [kharijite.GetName]s will be to prove you are without sin in the eyes of [Root.Religion.GetHighGodName].;;;;;;;;;;;;;x
kafir_clear_greed;Remove Greed;;;;;;;;;;;;;x
kafir_clear_greed_desc;While it will not be easy, the only way to restore your good name amongst your fellow [kharijite.GetName]s will be to prove you are without sin in the eyes of [Root.Religion.GetHighGodName].;;;;;;;;;;;;;x
kafir_clear_slothful;Remove Sloth;;;;;;;;;;;;;x
kafir_clear_slothful_desc;While it will not be easy, the only way to restore your good name amongst your fellow [kharijite.GetName]s will be to prove you are without sin in the eyes of [Root.Religion.GetHighGodName].;;;;;;;;;;;;;x
